10596|"WHITC"|8|"White Clover Markets"|"1029 - 12th Ave. S."|"Seattle"|"WA"|"98124"|"USA"|1|06/04/1993|07/02/1993|07/06/1993|1.6340000E+01
10597|"PICCO"|7|"Piccolo und mehr"|"Geislweg 14"|"Salzburg"|?|"5020"|"Austria"|3|06/04/1993|07/02/1993|06/11/1993|3.5120000E+01
10598|"RATTC"|1|"Rattlesnake Canyon Grocery"|"2817 Milton Dr."|"Albuquerque"|"NM"|"87110"|"USA"|3|06/07/1993|07/05/1993|06/11/1993|4.4420000E+01
10599|"BSBEV"|6|"B's Beverages"|"Fauntleroy Circus"|"London"|?|"EC2 5NT"|"UK"|3|06/08/1993|07/20/1993|06/14/1993|2.9980000E+01
10600|"HUNGC"|4|"Hungry Coyote Import Store"|"City Center Plaza 516 Main St."|"Elgin"|"OR"|"97827"|"USA"|1|06/09/1993|07/07/1993|06/14/1993|4.5130000E+01
10601|"HILAA"|7|"HILARIÓN-Abastos"|"Carrera 22 con Ave. Carlos Soublette #8-35"|"San Cristóbal"|"Táchira"|"5022"|"Venezuela"|1|06/09/1993|07/21/1993|06/15/1993|5.8300000E+01
10602|"VAFFE"|8|"Vaffeljernet"|"Smagsløget 45"|"Århus"|?|"8200"|"Denmark"|2|06/10/1993|07/08/1993|06/15/1993|2.9200000E+00
10603|"SAVEA"|8|"Save-a-lot Markets"|"187 Suffolk Ln."|"Boise"|"ID"|"83720"|"USA"|2|06/11/1993|07/09/1993|07/02/1993|4.8770000E+01
10604|"FURIB"|1|"Furia Bacalhau e Frutos do Mar"|"Jardim das rosas n. 32"|"Lisboa"|?|"1675"|"Portugal"|1|06/11/1993|07/09/1993|06/22/1993|7.4600000E+00
10605|"MEREP"|1|"Mère Paillarde"|"43 rue St. Laurent"|"Montréal"|"Québec"|"H1J 1C3"|"Canada"|2|06/14/1993|07/12/1993|06/22/1993|3.7913000E+02
10606|"TRADH"|4|"Tradição Hipermercados"|"Av. Inês de Castro, 414"|"São Paulo"|"SP"|"05634-030"|"Brazil"|3|06/15/1993|07/13/1993|06/24/1993|7.9400000E+01
10607|"SAVEA"|5|"Save-a-lot Markets"|"187 Suffolk Ln."|"Boise"|"ID"|"83720"|"USA"|1|06/15/1993|07/13/1993|06/18/1993|2.0024000E+02
10608|"TOMSP"|4|"Toms Spezialitäten"|"Luisenstr. 48"|"Münster"|?|"44087"|"Germany"|2|06/16/1993|07/14/1993|06/25/1993|2.7790000E+01
10609|"DUMON"|7|"Du monde entier"|"67, rue des Cinquante Otages"|"Nantes"|?|"44000"|"France"|2|06/17/1993|07/15/1993|06/23/1993|1.8500000E+00
10610|"LAMAI"|8|"La maison d'Asie"|"1 rue Alsace-Lorraine"|"Toulouse"|?|"31000"|"France"|1|06/18/1993|07/16/1993|06/30/1993|2.6780000E+01
10611|"WOLZA"|6|"Wolski Zajazd"|"ul. Filtrowa 68"|"Warszawa"|?|"01-012"|"Poland"|2|06/18/1993|07/16/1993|06/25/1993|8.0650000E+01
10612|"SAVEA"|1|"Save-a-lot Markets"|"187 Suffolk Ln."|"Boise"|"ID"|"83720"|"USA"|2|06/21/1993|07/19/1993|06/25/1993|5.4408000E+02
10613|"HILAA"|4|"HILARIÓN-Abastos"|"Carrera 22 con Ave. Carlos Soublette #8-35"|"San Cristóbal"|"Táchira"|"5022"|"Venezuela"|2|06/22/1993|07/20/1993|06/25/1993|8.1100000E+00
10614|"BLAUS"|8|"Blauer See Delikatessen"|"Forsterstr. 57"|"Mannheim"|?|"68306"|"Germany"|3|06/22/1993|07/20/1993|06/25/1993|1.9300000E+00
10615|"WILMK"|2|"Wilman Kala"|"Keskuskatu 45"|"Helsinki"|?|"21240"|"Finland"|3|06/23/1993|07/21/1993|06/30/1993|7.5000000E-01
10616|"GREAL"|1|"Great Lakes Food Market"|"2732 Baker Blvd."|"Eugene"|"OR"|"97403"|"USA"|2|06/24/1993|07/22/1993|06/29/1993|1.1653000E+02
10617|"GREAL"|4|"Great Lakes Food Market"|"2732 Baker Blvd."|"Eugene"|"OR"|"97403"|"USA"|2|06/24/1993|07/22/1993|06/28/1993|1.8530000E+01
10618|"MEREP"|1|"Mère Paillarde"|"43 rue St. Laurent"|"Montréal"|"Québec"|"H1J 1C3"|"Canada"|1|06/25/1993|08/06/1993|07/02/1993|1.5468000E+02
10619|"MEREP"|3|"Mère Paillarde"|"43 rue St. Laurent"|"Montréal"|"Québec"|"H1J 1C3"|"Canada"|3|06/28/1993|07/26/1993|07/01/1993|9.1050000E+01
10620|"LAUGB"|2|"Laughing Bacchus Wine Cellars"|"2319 Elm St."|"Vancouver"|"BC"|"V3F 2K1"|"Canada"|3|06/29/1993|07/27/1993|07/08/1993|9.4000000E-01
10621|"ISLAT"|4|"Island Trading"|"Garden House Crowther Way"|"Hedge End"|"Lancashire"|"LA9 PX8"|"UK"|2|06/29/1993|07/27/1993|07/05/1993|2.3730000E+01
10622|"RICAR"|4|"Ricardo Adocicados"|"Av. Copacabana, 267"|"Rio de Janeiro"|"RJ"|"02389-890"|"Brazil"|3|06/30/1993|07/28/1993|07/05/1993|5.0970000E+01
10623|"FRANK"|8|"Frankenversand"|"Berliner Platz 43"|"München"|?|"80805"|"Germany"|2|07/01/1993|07/29/1993|07/06/1993|9.7180000E+01
10624|"THECR"|4|"The Cracker Box"|"55 Grizzly Peak Rd."|"Butte"|"MT"|"59801"|"USA"|2|07/01/1993|07/29/1993|07/13/1993|9.4800000E+01
10625|"ANATR"|3|"Ana Trujillo Emparedados y helados"|"Avda. de la Constitución 2222"|"México D.F."|?|"05021"|"Mexico"|1|07/02/1993|07/30/1993|07/08/1993|4.3900000E+01
10626|"BERGS"|1|"Berglunds snabbköp"|"Berguvsvägen  8"|"Luleå"|?|"S-958 22"|"Sweden"|2|07/05/1993|08/02/1993|07/14/1993|1.3869000E+02
10627|"SAVEA"|8|"Save-a-lot Markets"|"187 Suffolk Ln."|"Boise"|"ID"|"83720"|"USA"|3|07/05/1993|08/16/1993|07/15/1993|1.0746000E+02
10628|"BLONP"|4|"Blondel père et fils"|"24, place Kléber"|"Strasbourg"|?|"67000"|"France"|3|07/06/1993|08/03/1993|07/14/1993|3.0360000E+01
10629|"GODOS"|4|"Godos Cocina Típica"|"C/ Romero, 33"|"Sevilla"|?|"41101"|"Spain"|3|07/06/1993|08/03/1993|07/14/1993|8.5460000E+01
10630|"KOENE"|1|"Königlich Essen"|"Maubelstr. 90"|"Brandenburg"|?|"14776"|"Germany"|2|07/07/1993|08/04/1993|07/13/1993|3.2350000E+01
10631|"LAMAI"|8|"La maison d'Asie"|"1 rue Alsace-Lorraine"|"Toulouse"|?|"31000"|"France"|1|07/08/1993|08/05/1993|07/09/1993|8.7000000E-01
10632|"WANDK"|8|"Die Wandernde Kuh"|"Adenauerallee 900"|"Stuttgart"|?|"70563"|"Germany"|1|07/08/1993|08/05/1993|07/13/1993|4.1380000E+01
10633|"ERNSH"|7|"Ernst Handel"|"Kirchgasse 6"|"Graz"|?|"8010"|"Austria"|3|07/09/1993|08/06/1993|07/12/1993|4.7790000E+02
10634|"FOLIG"|4|"Folies gourmandes"|"184, chaussée de Tournai"|"Lille"|?|"59000"|"France"|3|07/09/1993|08/06/1993|07/15/1993|4.8738000E+02
10635|"MAGAA"|8|"Magazzini Alimentari Riuniti"|"Via Ludovico il Moro 22"|"Bergamo"|?|"24100"|"Italy"|3|07/12/1993|08/09/1993|07/15/1993|4.7460000E+01
10636|"WARTH"|4|"Wartian Herkku"|"Torikatu 38"|"Oulu"|?|"90110"|"Finland"|1|07/13/1993|08/10/1993|07/20/1993|1.1500000E+00
10637|"QUEEN"|6|"Queen Cozinha"|"Alameda dos Canàrios, 891"|"São Paulo"|"SP"|"05487-020"|"Brazil"|1|07/13/1993|08/10/1993|07/20/1993|2.0129000E+02
10638|"LINOD"|3|"LINO-Delicateses"|"Ave. 5 de Mayo Porlamar"|"I. de Margarita"|"Nueva Esparta"|"4980"|"Venezuela"|1|07/14/1993|08/11/1993|07/26/1993|1.5844000E+02
10639|"SANTG"|7|"Santé Gourmet"|"Erling Skakkes gate 78"|"Stavern"|?|"4110"|"Norway"|3|07/14/1993|08/11/1993|07/21/1993|3.8640000E+01
10640|"WANDK"|4|"Die Wandernde Kuh"|"Adenauerallee 900"|"Stuttgart"|?|"70563"|"Germany"|1|07/15/1993|08/12/1993|07/22/1993|2.3550000E+01
10641|"HILAA"|4|"HILARIÓN-Abastos"|"Carrera 22 con Ave. Carlos Soublette #8-35"|"San Cristóbal"|"Táchira"|"5022"|"Venezuela"|2|07/16/1993|08/13/1993|07/20/1993|1.7961000E+02
10642|"SIMOB"|7|"Simons bistro"|"Vinbæltet 34"|"København"|?|"1734"|"Denmark"|3|07/16/1993|08/13/1993|07/30/1993|4.1890000E+01
10643|"ALFKI"|6|"Alfred's Futterkiste"|"Obere Str. 57"|"Berlin"|?|"12209"|"Germany"|1|07/19/1993|08/16/1993|07/27/1993|2.9460000E+01
10644|"WELLI"|3|"Wellington Importadora"|"Rua do Mercado, 12"|"Resende"|"SP"|"08737-363"|"Brazil"|2|07/19/1993|08/16/1993|07/26/1993|1.4000000E-01
10645|"HANAR"|4|"Hanari Carnes"|"Rua do Paço, 67"|"Rio de Janeiro"|"RJ"|"05454-876"|"Brazil"|1|07/20/1993|08/17/1993|07/27/1993|1.2410000E+01
10646|"HUNGO"|9|"Hungry Owl All-Night Grocers"|"8 Johnstown Road"|"Cork"|"Co. Cork"|?|"Ireland"|3|07/21/1993|09/01/1993|07/28/1993|1.4233000E+02
10647|"QUEDE"|4|"Que Delícia"|"Rua da Panificadora, 12"|"Rio de Janeiro"|"RJ"|"02389-673"|"Brazil"|2|07/21/1993|08/04/1993|07/28/1993|4.5540000E+01
10648|"RICAR"|5|"Ricardo Adocicados"|"Av. Copacabana, 267"|"Rio de Janeiro"|"RJ"|"02389-890"|"Brazil"|2|07/22/1993|09/02/1993|08/03/1993|1.4250000E+01
10649|"MAISD"|5|"Maison Dewey"|"Rue Joseph-Bens 532"|"Bruxelles"|?|"B-1180"|"Belgium"|3|07/22/1993|08/19/1993|07/23/1993|6.2000000E+00
10650|"FAMIA"|5|"Familia Arquibaldo"|"Rua Orós, 92"|"São Paulo"|"SP"|"05442-030"|"Brazil"|3|07/23/1993|08/20/1993|07/28/1993|1.7681000E+02
10651|"WANDK"|8|"Die Wandernde Kuh"|"Adenauerallee 900"|"Stuttgart"|?|"70563"|"Germany"|2|07/26/1993|08/23/1993|08/05/1993|2.0600000E+01
10652|"GOURL"|4|"Gourmet Lanchonetes"|"Av. Brasil, 442"|"Campinas"|"SP"|"04876-786"|"Brazil"|2|07/26/1993|08/23/1993|08/02/1993|7.1400000E+00
10653|"FRANK"|1|"Frankenversand"|"Berliner Platz 43"|"München"|?|"80805"|"Germany"|1|07/27/1993|08/24/1993|08/13/1993|9.3250000E+01
10654|"BERGS"|5|"Berglunds snabbköp"|"Berguvsvägen  8"|"Luleå"|?|"S-958 22"|"Sweden"|1|07/27/1993|08/24/1993|08/05/1993|5.5260000E+01
10655|"REGGC"|1|"Reggiani Caseifici"|"Strada Provinciale 124"|"Reggio Emilia"|?|"42100"|"Italy"|2|07/28/1993|08/25/1993|08/05/1993|4.4100000E+00
10656|"GREAL"|6|"Great Lakes Food Market"|"2732 Baker Blvd."|"Eugene"|"OR"|"97403"|"USA"|1|07/29/1993|08/26/1993|08/04/1993|5.7150000E+01
10657|"SAVEA"|2|"Save-a-lot Markets"|"187 Suffolk Ln."|"Boise"|"ID"|"83720"|"USA"|2|07/29/1993|08/26/1993|08/09/1993|3.5269000E+02
10658|"QUICK"|4|"QUICK-Stop"|"Taucherstraße 10"|"Cunewalde"|?|"01307"|"Germany"|1|07/30/1993|08/27/1993|08/02/1993|3.6415000E+02
10659|"QUEEN"|7|"Queen Cozinha"|"Alameda dos Canàrios, 891"|"São Paulo"|"SP"|"05487-020"|"Brazil"|2|07/30/1993|08/27/1993|08/04/1993|1.0581000E+02
10660|"HUNGC"|8|"Hungry Coyote Import Store"|"City Center Plaza 516 Main St."|"Elgin"|"OR"|"97827"|"USA"|1|08/02/1993|08/30/1993|09/08/1993|1.1129000E+02
10661|"HUNGO"|7|"Hungry Owl All-Night Grocers"|"8 Johnstown Road"|"Cork"|"Co. Cork"|?|"Ireland"|3|08/03/1993|08/31/1993|08/09/1993|1.7550000E+01
10662|"LONEP"|3|"Lonesome Pine Restaurant"|"89 Chiaroscuro Rd."|"Portland"|"OR"|"97219"|"USA"|2|08/03/1993|08/31/1993|08/12/1993|1.2800000E+00
10663|"BONAP"|2|"Bon app'"|"12, rue des Bouchers"|"Marseille"|?|"13008"|"France"|2|08/04/1993|08/18/1993|08/27/1993|1.1315000E+02
10664|"FURIB"|1|"Furia Bacalhau e Frutos do Mar"|"Jardim das rosas n. 32"|"Lisboa"|?|"1675"|"Portugal"|3|08/04/1993|09/01/1993|08/13/1993|1.2700000E+00
10665|"LONEP"|1|"Lonesome Pine Restaurant"|"89 Chiaroscuro Rd."|"Portland"|"OR"|"97219"|"USA"|2|08/05/1993|09/02/1993|08/11/1993|2.6310000E+01
10666|"RICSU"|7|"Richter Supermarkt"|"Starenweg 5"|"Genève"|?|"1204"|"Switzerland"|2|08/06/1993|09/03/1993|08/16/1993|2.3242000E+02
10667|"ERNSH"|7|"Ernst Handel"|"Kirchgasse 6"|"Graz"|?|"8010"|"Austria"|1|08/06/1993|09/03/1993|08/13/1993|7.8090000E+01
10668|"WANDK"|1|"Die Wandernde Kuh"|"Adenauerallee 900"|"Stuttgart"|?|"70563"|"Germany"|2|08/09/1993|09/06/1993|08/17/1993|4.7220000E+01
10669|"SIMOB"|2|"Simons bistro"|"Vinbæltet 34"|"København"|?|"1734"|"Denmark"|1|08/09/1993|09/06/1993|08/16/1993|2.4390000E+01
10670|"FRANK"|4|"Frankenversand"|"Berliner Platz 43"|"München"|?|"80805"|"Germany"|1|08/10/1993|09/07/1993|08/12/1993|2.0348000E+02
10671|"FRANR"|1|"France restauration"|"54, rue Royale"|"Nantes"|?|"44000"|"France"|1|08/11/1993|09/08/1993|08/18/1993|3.0340000E+01
10672|"BERGS"|9|"Berglunds snabbköp"|"Berguvsvägen  8"|"Luleå"|?|"S-958 22"|"Sweden"|2|08/11/1993|08/25/1993|08/20/1993|9.5750000E+01
10673|"WILMK"|2|"Wilman Kala"|"Keskuskatu 45"|"Helsinki"|?|"21240"|"Finland"|1|08/12/1993|09/09/1993|08/13/1993|2.2760000E+01
10674|"ISLAT"|4|"Island Trading"|"Garden House Crowther Way"|"Hedge End"|"Lancashire"|"LA9 PX8"|"UK"|2|08/12/1993|09/09/1993|08/24/1993|9.0000000E-01
10675|"FRANK"|5|"Frankenversand"|"Berliner Platz 43"|"München"|?|"80805"|"Germany"|2|08/13/1993|09/10/1993|08/17/1993|3.1850000E+01
10676|"TORTU"|2|"Tortuga Restaurante"|"Avda. Azteca 123"|"México D.F."|?|"05033"|"Mexico"|2|08/16/1993|09/13/1993|08/23/1993|2.0100000E+00
10677|"ANTON"|1|"Antonio Moreno Taquería"|"Mataderos  2312"|"México D.F."|?|"05023"|"Mexico"|3|08/16/1993|09/13/1993|08/20/1993|4.0300000E+00
10678|"SAVEA"|7|"Save-a-lot Markets"|"187 Suffolk Ln."|"Boise"|"ID"|"83720"|"USA"|3|08/17/1993|09/14/1993|09/09/1993|3.8898000E+02
10679|"BLONP"|8|"Blondel père et fils"|"24, place Kléber"|"Strasbourg"|?|"67000"|"France"|3|08/17/1993|09/14/1993|08/24/1993|2.7940000E+01
10680|"OLDWO"|1|"Old World Delicatessen"|"2743 Bering St."|"Anchorage"|"AK"|"99508"|"USA"|1|08/18/1993|09/15/1993|08/20/1993|2.6610000E+01
10681|"GREAL"|3|"Great Lakes Food Market"|"2732 Baker Blvd."|"Eugene"|"OR"|"97403"|"USA"|3|08/19/1993|09/16/1993|08/24/1993|7.6130000E+01
10682|"ANTON"|3|"Antonio Moreno Taquería"|"Mataderos  2312"|"México D.F."|?|"05023"|"Mexico"|2|08/19/1993|09/16/1993|08/25/1993|3.6130000E+01
10683|"DUMON"|2|"Du monde entier"|"67, rue des Cinquante Otages"|"Nantes"|?|"44000"|"France"|1|08/20/1993|09/17/1993|08/25/1993|4.4000000E+00
10684|"OTTIK"|3|"Ottilies Käseladen"|"Mehrheimerstr. 369"|"Köln"|?|"50739"|"Germany"|1|08/20/1993|09/17/1993|08/24/1993|1.4563000E+02
10685|"GOURL"|4|"Gourmet Lanchonetes"|"Av. Brasil, 442"|"Campinas"|"SP"|"04876-786"|"Brazil"|2|08/23/1993|09/06/1993|08/27/1993|3.3750000E+01
10686|"PICCO"|2|"Piccolo und mehr"|"Geislweg 14"|"Salzburg"|?|"5020"|"Austria"|1|08/24/1993|09/21/1993|09/01/1993|9.6500000E+01
10687|"HUNGO"|9|"Hungry Owl All-Night Grocers"|"8 Johnstown Road"|"Cork"|"Co. Cork"|?|"Ireland"|2|08/24/1993|09/21/1993|09/23/1993|2.9643000E+02
10688|"VAFFE"|4|"Vaffeljernet"|"Smagsløget 45"|"Århus"|?|"8200"|"Denmark"|2|08/25/1993|09/08/1993|08/31/1993|2.9909000E+02
10689|"BERGS"|1|"Berglunds snabbköp"|"Berguvsvägen  8"|"Luleå"|?|"S-958 22"|"Sweden"|2|08/25/1993|09/22/1993|08/31/1993|1.3420000E+01
10690|"HANAR"|1|"Hanari Carnes"|"Rua do Paço, 67"|"Rio de Janeiro"|"RJ"|"05454-876"|"Brazil"|1|08/26/1993|09/23/1993|08/27/1993|1.5800000E+01
10691|"QUICK"|2|"QUICK-Stop"|"Taucherstraße 10"|"Cunewalde"|?|"01307"|"Germany"|2|08/27/1993|10/08/1993|09/15/1993|8.1005000E+02
10692|"ALFKI"|4|"Alfred's Futterkiste"|"Obere Str. 57"|"Berlin"|?|"12209"|"Germany"|2|08/27/1993|09/24/1993|09/06/1993|6.1020000E+01
10693|"WHITC"|3|"White Clover Markets"|"1029 - 12th Ave. S."|"Seattle"|"WA"|"98124"|"USA"|3|08/30/1993|09/13/1993|09/03/1993|1.3934000E+02
10694|"QUICK"|8|"QUICK-Stop"|"Taucherstraße 10"|"Cunewalde"|?|"01307"|"Germany"|3|08/30/1993|09/27/1993|09/02/1993|3.9836000E+02
10695|"WILMK"|7|"Wilman Kala"|"Keskuskatu 45"|"Helsinki"|?|"21240"|"Finland"|1|08/31/1993|10/12/1993|09/07/1993|1.6720000E+01
10696|"WHITC"|8|"White Clover Markets"|"1029 - 12th Ave. S."|"Seattle"|"WA"|"98124"|"USA"|3|09/01/1993|10/13/1993|09/07/1993|1.0255000E+02
10697|"LINOD"|3|"LINO-Delicateses"|"Ave. 5 de Mayo Porlamar"|"I. de Margarita"|"Nueva Esparta"|"4980"|"Venezuela"|1|09/01/1993|09/29/1993|09/07/1993|4.5520000E+01
10698|"ERNSH"|4|"Ernst Handel"|"Kirchgasse 6"|"Graz"|?|"8010"|"Austria"|1|09/02/1993|09/30/1993|09/10/1993|2.7247000E+02
10699|"MORGK"|3|"Morgenstern Gesundkost"|"Heerstr. 22"|"Leipzig"|?|"04179"|"Germany"|3|09/02/1993|09/30/1993|09/06/1993|5.8000000E-01
10700|"SAVEA"|3|"Save-a-lot Markets"|"187 Suffolk Ln."|"Boise"|"ID"|"83720"|"USA"|1|09/03/1993|10/01/1993|09/09/1993|6.5100000E+01
10701|"HUNGO"|6|"Hungry Owl All-Night Grocers"|"8 Johnstown Road"|"Cork"|"Co. Cork"|?|"Ireland"|3|09/06/1993|09/20/1993|09/08/1993|2.2031000E+02
10702|"ALFKI"|4|"Alfred's Futterkiste"|"Obere Str. 57"|"Berlin"|?|"12209"|"Germany"|1|09/06/1993|10/18/1993|09/14/1993|2.3940000E+01
10703|"FOLKO"|6|"Folk och fä HB"|"Åkergatan 24"|"Bräcke"|?|"S-844 67"|"Sweden"|2|09/07/1993|10/05/1993|09/13/1993|1.5230000E+02
10704|"QUEEN"|6|"Queen Cozinha"|"Alameda dos Canàrios, 891"|"São Paulo"|"SP"|"05487-020"|"Brazil"|1|09/07/1993|10/05/1993|10/01/1993|4.7800000E+00
10705|"HILAA"|9|"HILARIÓN-Abastos"|"Carrera 22 con Ave. Carlos Soublette #8-35"|"San Cristóbal"|"Táchira"|"5022"|"Venezuela"|2|09/08/1993|10/06/1993|10/12/1993|3.5200000E+00
10706|"OLDWO"|8|"Old World Delicatessen"|"2743 Bering St."|"Anchorage"|"AK"|"99508"|"USA"|3|09/09/1993|10/07/1993|09/14/1993|1.3563000E+02
10707|"AROUT"|4|"Around the Horn"|"Brook Farm Stratford St. Mary"|"Colchester"|"Essex"|"CO7 6JX"|"UK"|3|09/09/1993|09/23/1993|09/16/1993|2.1740000E+01
10708|"THEBI"|6|"The Big Cheese"|"89 Jefferson Way Suite 2"|"Portland"|"OR"|"97201"|"USA"|2|09/10/1993|10/22/1993|09/29/1993|2.9600000E+00
10709|"GOURL"|1|"Gourmet Lanchonetes"|"Av. Brasil, 442"|"Campinas"|"SP"|"04876-786"|"Brazil"|3|09/10/1993|10/08/1993|10/14/1993|2.1080000E+02
10710|"FRANS"|1|"Franchi S.p.A."|"Via Monte Bianco 34"|"Torino"|?|"10100"|"Italy"|1|09/13/1993|10/11/1993|09/16/1993|4.9800000E+00
10711|"SAVEA"|5|"Save-a-lot Markets"|"187 Suffolk Ln."|"Boise"|"ID"|"83720"|"USA"|2|09/14/1993|10/26/1993|09/22/1993|5.2410000E+01
10712|"HUNGO"|3|"Hungry Owl All-Night Grocers"|"8 Johnstown Road"|"Cork"|"Co. Cork"|?|"Ireland"|1|09/14/1993|10/12/1993|09/24/1993|8.9930000E+01
10713|"SAVEA"|1|"Save-a-lot Markets"|"187 Suffolk Ln."|"Boise"|"ID"|"83720"|"USA"|1|09/15/1993|10/13/1993|09/17/1993|1.6705000E+02
10714|"SAVEA"|5|"Save-a-lot Markets"|"187 Suffolk Ln."|"Boise"|"ID"|"83720"|"USA"|3|09/15/1993|10/13/1993|09/20/1993|2.4490000E+01
10715|"BONAP"|3|"Bon app'"|"12, rue des Bouchers"|"Marseille"|?|"13008"|"France"|1|09/16/1993|09/30/1993|09/22/1993|6.3200000E+01
10716|"RANCH"|4|"Rancho grande"|"Av. del Libertador 900"|"Buenos Aires"|?|"1010"|"Argentina"|2|09/17/1993|10/15/1993|09/20/1993|2.2570000E+01
10717|"FRANK"|1|"Frankenversand"|"Berliner Platz 43"|"München"|?|"80805"|"Germany"|2|09/17/1993|10/15/1993|09/22/1993|5.9250000E+01
10718|"KOENE"|1|"Königlich Essen"|"Maubelstr. 90"|"Brandenburg"|?|"14776"|"Germany"|3|09/20/1993|10/18/1993|09/22/1993|1.7088000E+02
10719|"LETSS"|8|"Let's Stop N Shop"|"87 Polk St. Suite 5"|"San Francisco"|"CA"|"94117"|"USA"|2|09/20/1993|10/18/1993|09/29/1993|5.1440000E+01
10720|"QUEDE"|8|"Que Delícia"|"Rua da Panificadora, 12"|"Rio de Janeiro"|"RJ"|"02389-673"|"Brazil"|2|09/21/1993|10/05/1993|09/29/1993|9.5300000E+00
10721|"QUICK"|5|"QUICK-Stop"|"Taucherstraße 10"|"Cunewalde"|?|"01307"|"Germany"|3|09/22/1993|10/20/1993|09/24/1993|4.8920000E+01
10722|"SAVEA"|8|"Save-a-lot Markets"|"187 Suffolk Ln."|"Boise"|"ID"|"83720"|"USA"|1|09/22/1993|11/03/1993|09/28/1993|7.4580000E+01
10723|"WHITC"|3|"White Clover Markets"|"1029 - 12th Ave. S."|"Seattle"|"WA"|"98124"|"USA"|1|09/23/1993|10/21/1993|10/19/1993|2.1720000E+01
10724|"MEREP"|8|"Mère Paillarde"|"43 rue St. Laurent"|"Montréal"|"Québec"|"H1J 1C3"|"Canada"|2|09/23/1993|11/04/1993|09/29/1993|5.7750000E+01
10725|"FAMIA"|4|"Familia Arquibaldo"|"Rua Orós, 92"|"São Paulo"|"SP"|"05442-030"|"Brazil"|3|09/24/1993|10/22/1993|09/29/1993|1.0830000E+01
10726|"EASTC"|4|"Eastern Connection"|"35 King George"|"London"|?|"WX3 6FW"|"UK"|1|09/27/1993|10/11/1993|10/29/1993|1.6560000E+01
10727|"REGGC"|2|"Reggiani Caseifici"|"Strada Provinciale 124"|"Reggio Emilia"|?|"42100"|"Italy"|1|09/27/1993|10/25/1993|10/29/1993|8.9900000E+01
10728|"QUEEN"|4|"Queen Cozinha"|"Alameda dos Canàrios, 891"|"São Paulo"|"SP"|"05487-020"|"Brazil"|2|09/28/1993|10/26/1993|10/05/1993|5.8330000E+01
10729|"LINOD"|8|"LINO-Delicateses"|"Ave. 5 de Mayo Porlamar"|"I. de Margarita"|"Nueva Esparta"|"4980"|"Venezuela"|3|09/28/1993|11/09/1993|10/08/1993|1.4106000E+02
10730|"BONAP"|5|"Bon app'"|"12, rue des Bouchers"|"Marseille"|?|"13008"|"France"|1|09/29/1993|10/27/1993|10/08/1993|2.0120000E+01
10731|"CHOPS"|7|"Chop-suey Chinese"|"Hauptstr. 31"|"Bern"|?|"3012"|"Switzerland"|1|09/30/1993|10/28/1993|10/08/1993|9.6650000E+01
10732|"BONAP"|3|"Bon app'"|"12, rue des Bouchers"|"Marseille"|?|"13008"|"France"|1|09/30/1993|10/28/1993|10/01/1993|1.6970000E+01
10733|"BERGS"|1|"Berglunds snabbköp"|"Berguvsvägen  8"|"Luleå"|?|"S-958 22"|"Sweden"|3|10/01/1993|10/29/1993|10/04/1993|1.1011000E+02
10734|"GOURL"|2|"Gourmet Lanchonetes"|"Av. Brasil, 442"|"Campinas"|"SP"|"04876-786"|"Brazil"|3|10/01/1993|10/29/1993|10/06/1993|1.6300000E+00
10735|"LETSS"|6|"Let's Stop N Shop"|"87 Polk St. Suite 5"|"San Francisco"|"CA"|"94117"|"USA"|2|10/04/1993|11/01/1993|10/15/1993|4.5970000E+01
10736|"HUNGO"|9|"Hungry Owl All-Night Grocers"|"8 Johnstown Road"|"Cork"|"Co. Cork"|?|"Ireland"|2|10/05/1993|11/02/1993|10/15/1993|4.4100000E+01
10737|"VINET"|2|"Vins et alcools Chevalier"|"59 rue de l'Abbaye"|"Reims"|?|"51100"|"France"|2|10/05/1993|11/02/1993|10/12/1993|7.7900000E+00
10738|"SPECD"|2|"Spécialités du monde"|"25, rue Lauriston"|"Paris"|?|"75016"|"France"|1|10/06/1993|11/03/1993|10/12/1993|2.9100000E+00
10739|"VINET"|3|"Vins et alcools Chevalier"|"59 rue de l'Abbaye"|"Reims"|?|"51100"|"France"|3|10/06/1993|11/03/1993|10/11/1993|1.1080000E+01
10740|"WHITC"|4|"White Clover Markets"|"1029 - 12th Ave. S."|"Seattle"|"WA"|"98124"|"USA"|2|10/07/1993|11/04/1993|10/19/1993|8.1880000E+01
10741|"AROUT"|4|"Around the Horn"|"Brook Farm Stratford St. Mary"|"Colchester"|"Essex"|"CO7 6JX"|"UK"|3|10/08/1993|10/22/1993|10/12/1993|1.0960000E+01
10742|"BOTTM"|3|"Bottom-Dollar Markets"|"23 Tsawassen Blvd."|"Tsawassen"|"BC"|"T2F 8M4"|"Canada"|3|10/08/1993|11/05/1993|10/12/1993|2.4373000E+02
10743|"AROUT"|1|"Around the Horn"|"Brook Farm Stratford St. Mary"|"Colchester"|"Essex"|"CO7 6JX"|"UK"|2|10/11/1993|11/08/1993|10/15/1993|2.3720000E+01
10744|"VAFFE"|6|"Vaffeljernet"|"Smagsløget 45"|"Århus"|?|"8200"|"Denmark"|1|10/11/1993|11/08/1993|10/18/1993|6.9190000E+01
10745|"QUICK"|9|"QUICK-Stop"|"Taucherstraße 10"|"Cunewalde"|?|"01307"|"Germany"|1|10/12/1993|11/09/1993|10/21/1993|3.5200000E+00
